station_id,station_name,district,address,lat,lng,tot_quantity,sbi_quantity,bemp,act,data_time,yb2_quantity,eyb_quantity
500210041,YouBike2.0_永成市民活動中心,永和區,環河西路二段5號,25.0173,121.5101,12,4,8,1,2026-04-28 14:14:04,3,1
500210042,YouBike2.0_秀朗路二段24巷16弄24號,永和區,秀朗路二段24巷16弄24號,25.00239,121.52007,14,6,8,1,2026-04-28 14:26:03,6,0
500210043,YouBike2.0_中正橋(環河西路一段),永和區,環河西路一段/永和路二段425巷(東南側),25.01803,121.51553,24,17,7,1,2026-04-28 14:22:03,16,1
500210044,YouBike2.0_仁愛路40巷口,永和區,仁愛路46號(前),25.01346,121.51416,23,7,10,1,2026-04-28 14:28:03,6,1
500210045,YouBike2.0_捷運頂溪站(復興街1巷),永和區,永和路二段168號(旁),25.0131,121.51544,15,4,11,1,2026-04-28 14:27:02,4,0
500210046,YouBike2.0_捷運頂溪站(中興街),永和區,中興街1號(前),25.01223,121.51526,48,5,20,1,2026-04-28 14:29:04,2,3
500210047,YouBike2.0_頂溪國小地下停車場,永和區,文化路135巷64號(旁),25.01452,121.51057,13,3,10,1,2026-04-28 14:29:04,2,1
500210048,YouBike2.0_中山路一段17巷口,永和區,中山路一段19號(旁),25.01039,121.51375,11,2,9,1,2026-04-28 14:05:03,2,0
500210049,YouBike2.0_中信停車場(中興街),永和區,中興街88號,25.01228,121.51864,17,1,16,1,2026-04-28 14:25:18,1,0
500210050,YouBike2.0_雙和公園,永和區,雙和街37巷4號(旁),25.00229,121.50883,11,5,6,1,2026-04-28 14:15:03,5,0
500210051,YouBike2.0_中正路465巷,永和區,中正路465巷36號(前),25.00587,121.51591,17,1,16,1,2026-04-28 14:27:02,0,1
500210052,YouBike2.0_環河西路二段217巷口,永和區,環河西路二段221號(前),25.01016,121.50109,17,0,17,1,2026-04-28 14:27:18,0,0
500210053,YouBike2.0_保平路268巷,永和區,保平路236巷1弄15號(旁),25.00532,121.50857,13,6,6,1,2026-04-28 14:29:04,6,0
500210054,YouBike2.0_中正路242巷口,永和區,中正路238號(前),24.99816,121.51634,13,2,11,1,2026-04-28 14:25:03,1,1
500210055,YouBike2.0_福和國中(永利路),永和區,永利路72號(對面),25.00432,121.52033,22,5,17,1,2026-04-28 14:23:02,5,0
500211001,YouBike2.0_白沙灣,石門區,下員坑33-6號(停車場),25.28549,121.52209,56,16,40,1,2026-04-28 13:30:03,16,0
500211002,YouBike2.0_富基漁港,石門區,楓林17-10號(對側),25.29301,121.53624,26,4,22,1,2026-04-28 13:48:02,4,0
500211003,YouBike2.0_草里,石門區,阿里荖18-1號(對側),25.28070,121.60759,20,13,7,1,2026-04-28 14:06:03,10,3
500211004,YouBike2.0_石門風箏公園停車場,石門區,石門風箏公園停車場,25.290158,121.54766,25,5,19,1,2026-04-28 14:20:04,4,1
500211005,YouBike2.0_石門婚紗廣場,石門區,崁子脚58-18號(對側),25.28747,121.53101,17,3,14,1,2026-04-28 13:52:03,3,0
500212001,YouBike2.0_烏塗窟聚福宮,石碇區,烏塗里1-1號與碇格路二段口,24.97551,121.6562,15,4,11,1,2026-04-28 06:37:02,2,2
500212002,YouBike2.0_淡蘭吊橋,石碇區,碇坪路一段18號南側(雙溪口第一停車場內),25.0057,121.65159,14,13,1,1,2026-04-28 13:35:03,7,6
500212003,YouBike2.0_石碇,石碇區,碇坪路一段49號(西側),24.99139,121.65891,23,2,21,1,2026-04-28 14:24:04,1,1
500213001,YouBike2.0_菁桐老街,平溪區,菁桐街113號(東側),25.02398,121.72448,27,0,27,1,2026-04-28 14:18:17,0,0
500213002,YouBike2.0_平溪國中,平溪區,靜安路二段295號(東側),25.02348,121.73422,55,15,40,1,2026-04-28 12:47:03,14,1
500213003,YouBike2.0_平溪市民活動中心,平溪區,公園街17號,25.02484,121.73720,20,9,11,1,2026-04-28 14:21:03,7,2
500213004,YouBike2.0_嶺腳車站,平溪區,嶺腳車站(西南側),25.03005,121.74788,30,6,24,1,2026-04-28 14:14:04,6,0
500213005,YouBike2.0_十分遊客中心,平溪區,南山坪136號(南側),25.04711,121.78279,42,5,37,1,2026-04-28 14:26:03,4,1
500214001,YouBike2.0_東勢宜興活動中心,汐止區,東勢街15-1號西南側,25.03881,121.62429,33,9,24,1,2026-04-28 14:29:04,6,3
500214002,YouBike2.0_工建樟樹一路口,汐止區,工建路50號南側,25.06319,121.64112,44,25,19,1,2026-04-28 14:29:04,23,2
500214003,YouBike2.0_樟樹國小,汐止區,樟樹二路137號東側,25.06693,121.64039,50,2,48,1,2026-04-28 14:20:04,0,2
500214004,YouBike2.0_台灣科學園區,汐止區,大同路一段237號,25.05793,121.63496,54,38,16,1,2026-04-28 14:27:02,34,4
500214005,YouBike2.0_雍和科學園區,汐止區,南陽街209號,25.05808,121.62602,33,7,26,1,2026-04-28 14:25:02,5,2
500214006,YouBike2.0_汐科火車站(南),汐止區,大同路二段182號東側,25.06274482486429,121.64684226184235,77,19,56,1,2026-04-28 14:28:03,9,10
500214007,YouBike2.0_原興廣場,汐止區,中興路150巷12號西南側,25.06507,121.63304,49,6,43,1,2026-04-28 14:28:03,3,3
500214008,YouBike2.0_東方科學園區,汐止區,新台五路一段114號,25.06126,121.64951,63,14,48,1,2026-04-28 14:25:02,2,12
500214009,YouBike2.0_汐科火車站(北),汐止區,大同路二段197號南側,25.06426,121.65294,76,42,31,1,2026-04-28 14:25:02,34,8
500214010,YouBike2.0_青山國民中小學,汐止區,莊敬街84-1號南側,25.06103,121.65559,56,2,54,1,2026-04-28 14:21:03,2,0
500214011,YouBike2.0_白雲國小,汐止區,民權街二段90號,25.04758,121.61889,43,4,39,1,2026-04-28 13:54:03,4,0
500214012,YouBike2.0_文化白雲公園,汐止區,水源路二段42號,25.05688,121.65521,76,0,75,1,2026-04-28 14:29:04,0,0
500214013,YouBike2.0_連興龍安路口,汐止區,連興路/龍安路28巷,25.06299,121.65443,70,18,52,1,2026-04-28 14:29:04,14,4
500214014,YouBike2.0_南興公園,汐止區,南興路62號旁(南興公園內),25.05978,121.65255,32,1,31,1,2026-04-28 14:05:03,1,0
500214015,YouBike2.0_民族二街明峰街口,汐止區,明峰街13號(右側路側),25.07105,121.63502,22,8,14,1,2026-04-28 14:11:03,6,2
500214016,YouBike2.0_康福公園,汐止區,福德一路86巷23號(旁),25.06894,121.63748,28,13,15,1,2026-04-28 14:25:02,13,0
500214017,YouBike2.0_汐止火車站,汐止區,南昌街/新昌路口(西側廣場),25.06891,121.66275,56,17,28,1,2026-04-28 14:29:04,7,10
500214018,YouBike2.0_橋東里(忠孝東路),汐止區,忠孝東路484號至488號前,25.07368,121.66626,36,4,30,1,2026-04-28 14:28:03,4,0
500214019,YouBike2.0_崇德橋東活動中心,汐止區,茄苳路84號(崇德橋東里民活動中心前),25.07051,121.667,22,1,21,1,2026-04-28 14:18:02,0,1
500214020,YouBike2.0_世貿國家公園社區,汐止區,長江路101號(對面),25.07289,121.65865,20,2,18,1,2026-04-28 14:28:03,2,0
500214021,YouBike2.0_蘭庭序大廈,汐止區,汐萬路一段201號前,25.07207,121.65207,30,3,27,1,2026-04-28 13:21:03,3,0
500214022,YouBike2.0_國泰綜合醫院,汐止區,建成路78號南側,25.07315,121.66256,44,1,42,1,2026-04-28 14:23:02,0,1
500214023,YouBike2.0_北港國小,汐止區,汐萬路二段279號,25.08903,121.64595,20,6,14,1,2026-04-28 13:29:02,3,3
500214024,YouBike2.0_康寧街307巷,汐止區,明峰街281號東側,25.06809,121.62697,28,3,25,1,2026-04-28 14:01:02,3,0
500214025,YouBike2.0_忠山市民活動中心,汐止區,忠三街8號,25.0782,121.62449,38,14,24,1,2026-04-28 14:25:02,12,2
500214026,YouBike2.0_汐止公園,汐止區,大同路二段447號東側,25.06781,121.65964,10,0,0,0,2025-07-17 13:34:01,0,0
500214027,YouBike2.0_汐止火車站停車場,汐止區,忠孝東路211巷28號,25.06795,121.66168,99,23,51,1,2026-04-28 14:29:04,14,9
500214028,YouBike2.0_崇德國小,汐止區,茄苳路158號,25.06938,121.66979,47,0,46,1,2026-04-28 14:25:18,0,0
500214029,YouBike2.0_保長公園,汐止區,保一街79號西南側,25.07952,121.67434,66,30,36,1,2026-04-28 14:29:04,22,8
500214030,YouBike2.0_長安橋(吉祥街12巷),汐止區,吉祥街8號南側,25.08033,121.66846,43,14,29,1,2026-04-28 14:01:02,11,3
500214031,YouBike2.0_金龍國小,汐止區,中興路282號西側,25.06910,121.62867,29,0,29,1,2026-04-28 13:17:20,0,0
500214032,YouBike2.0_汐止區綜合運動場,汐止區,忠孝東路9號東北側,25.06624,121.65907,34,0,34,0,2025-12-05 00:26:16,0,0
500214033,YouBike2.0_金龍公園,汐止區,康寧街469巷19號東側,25.06947,121.63153,42,2,40,1,2026-04-28 14:26:03,1,1
500214034,YouBike2.0_五堵火車站,汐止區,長安路17號(鄉長路一段),25.07823,121.66764,66,31,35,1,2026-04-28 14:11:03,23,8
500214035,YouBike2.0_汐止區公所,汐止區,新台五路一段262號,25.06416,121.6583,32,2,30,1,2026-04-28 14:02:02,1,1
500214036,YouBike2.0_仁愛路151巷口,汐止區,仁愛路163號,25.0652,121.6641,59,5,51,1,2026-04-28 14:27:02,4,1
500214037,YouBike2.0_福德一路201巷口(福德ONE社區),汐止區,福德一路205號(對面),25.06575,121.6351,37,4,33,1,2026-04-28 14:16:03,3,1
500214038,YouBike2.0_矽谷園區,汐止區,中興路45-1號(旁),25.06227,121.63447,48,11,36,1,2026-04-28 14:15:03,10,1
500214039,YouBike2.0_華城橋（康寧街61巷）,汐止區,康寧街61巷口(堤防邊),25.06833,121.61988,30,8,22,1,2026-04-28 14:02:02,8,0
500214040,YouBike2.0_伯爵山莊第二期(康寧街),汐止區,康寧街749號南側,25.07299,121.6384,15,5,10,1,2026-04-28 12:48:02,5,0
500214041,YouBike2.0_啟德橋(招商街),汐止區,招商街/啟德橋(東南側),25.06786,121.66801,19,3,16,1,2026-04-28 14:27:02,3,0
500214042,YouBike2.0_樟江大橋,汐止區,翠峰街2巷2號西南側,25.07578,121.64481,13,1,12,1,2026-04-28 13:25:21,0,1
500214043,YouBike2.0_秀峰高中(忠孝東路),汐止區,忠孝東路202號北側,25.06635,121.66172,16,2,14,1,2026-04-28 14:24:04,0,2
500214044,YouBike2.0_台練橋,汐止區,和平街46巷26號北側,25.07201,121.66270,14,1,13,1,2026-04-28 14:27:02,1,0
500214045,YouBike2.0_樟樹一山光路口,汐止區,樟樹二路330巷32號東側,25.070296258183784,121.64286319301775,30,3,27,1,2026-04-28 14:07:04,1,2
500214046,YouBike2.0_汐止國民運動中心,汐止區,汐科路321號,25.06538,121.65693,12,2,9,1,2026-04-28 14:27:02,0,2
500214048,YouBike2.0_中興福德三路口,汐止區,中興路177號,25.06641,121.63077,10,5,5,1,2026-04-28 14:20:04,3,2
500214049,YouBike2.0_建成路142巷口,汐止區,建成路142巷5號東側,25.07335,121.66255,53,1,44,1,2026-04-28 14:18:02,1,0
500214050,YouBike2.0_福德二路19巷口,汐止區,福德二路21號北側,25.06841,121.63533,12,3,9,1,2026-04-28 14:14:04,3,0
500214051,YouBike2.0_中興工建路口,汐止區,中興路60號西側,25.06128,121.63535,20,12,7,1,2026-04-28 13:50:03,10,2
500214052,YouBike2.0_長興橋,汐止區,長興街二段2巷1號北側,25.08055,121.67187,15,5,10,1,2026-04-28 14:12:03,4,1
500214053,YouBike2.0_五堵車站(長安路),汐止區,長安路40號,25.07813,121.66821,13,4,9,1,2026-04-28 14:29:04,2,2
500214054,YouBike2.0_大同建成路口,汐止區,忠孝東路455號(西側高架橋下),25.07258,121.66558,30,1,29,1,2026-04-28 14:11:17,1,0
500214055,YouBike2.0_茄苳茄福街口,汐止區,茄苳路296號,25.06723,121.673,15,3,12,1,2026-04-28 13:14:03,0,3
500214056,YouBike2.0_春之霖社區,汐止區,長江街238-2號,25.0794,121.6625,11,6,5,1,2026-04-28 12:35:04,4,2
500214057,YouBike2.0_五堵橋下籃球場,汐止區,鄉長路一段45號東北側,25.07553,121.66558,17,5,12,1,2026-04-28 14:24:04,3,2
500214058,YouBike2.0_建成段平面停車場,汐止區,大同路二段713號東北側,25.07336,121.66542,15,3,12,1,2026-04-28 10:03:04,2,1
500214059,YouBike2.0_汐止國民運動中心游泳池(忠孝東路),汐止區,忠孝東路9號,25.06416,121.65726,12,6,5,1,2026-04-28 14:28:03,5,1
500214060,YouBike2.0_樟樹國小(樟樹一路145巷口),汐止區,樟樹一路258號西側,25.06735,121.64240,20,4,16,1,2026-04-28 14:10:04,3,1
500214062,YouBike2.0_秀峰國小(仁愛路106巷),汐止區,仁愛路106巷32號西側,25.06266,121.66294,16,5,10,1,2026-04-28 14:19:02,4,1
500214063,YouBike2.0_汐止區農會附設老人活動中心,汐止區,汐萬路三段246號,25.09705,121.64241,16,5,11,1,2026-04-28 13:45:04,2,3
500214064,YouBike2.0_長興街二段62號,汐止區,長興街二段62號(前),25.08192,121.67449,13,6,7,1,2026-04-28 13:33:02,5,1
500214065,YouBike2.0_水返腳公園,汐止區,公園路10號(對面),25.06813,121.65901,28,17,10,1,2026-04-28 14:21:03,13,4
500214066,YouBike2.0_大同路三段148號,汐止區,大同路三段148號(前),25.07617,121.67296,19,11,8,1,2026-04-28 13:04:03,10,1
500214067,YouBike2.0_汐萬抽水站,汐止區,汐萬路二段97-1號,25.08270,121.64843,9,4,5,1,2026-04-28 09:56:03,3,1
500214068,YouBike2.0_汐萬康寧街口,汐止區,汐萬路一段312號(對面),25.07479,121.65023,13,3,10,1,2026-04-28 12:20:04,1,2
500214069,YouBike2.0_同興大同路口,汐止區,同興路/大同路一段(西側),25.05981,121.63882,30,0,30,0,2025-10-31 10:07:16,0,0
500214070,YouBike2.0_保長路51巷口,汐止區,保長路69號(對側),25.07840,121.67382,21,1,20,1,2026-04-28 13:47:02,1,0
500214071,YouBike2.0_汐萬路一段343巷,汐止區,汐萬路一段343巷21號(對側),25.07716,121.64971,16,11,5,1,2026-04-28 13:53:02,11,0
500214072,YouBike2.0_濱湖大第(康寧街),汐止區,康寧街706號,25.07225,121.63758,20,4,16,1,2026-04-28 14:04:04,4,0
500214073,YouBike2.0_汐止國小,汐止區,大同路二段285號旁,25.06612,121.65433,18,8,10,1,2026-04-28 14:20:04,5,3
500214074,YouBike2.0_同興工建路口,汐止區,同興路/工建路(東南側),25.06249,121.63682,20,6,14,1,2026-04-28 13:14:03,3,3
500214075,YouBike2.0_水蓮山莊,汐止區,湖前街110巷97弄1號西側,25.07797,121.63010,22,7,15,1,2026-04-28 08:29:02,1,6
500214076,YouBike2.0_江北二橋,汐止區,新江北路30巷口,25.06997,121.65297,32,4,28,1,2026-04-28 14:05:03,4,0
500214077,YouBike2.0_中華街57巷口,汐止區,中華街53號前,25.07148,121.66763,17,4,13,1,2026-04-28 11:18:04,0,4
500214079,YouBike2.0_福德一路392巷41弄口,汐止區,福德一路392巷50號,25.06314,121.62637,20,8,12,1,2026-04-28 11:44:04,3,5
500214080,YouBike2.0_福德一路392巷口,汐止區,福德一路392巷3號東側,25.06098,121.62754,20,18,1,1,2026-04-28 12:53:04,12,6
500214081,YouBike2.0_湖光市民活動中心,汐止區,湖前街2巷9號,25.06849,121.63362,16,5,11,1,2026-04-28 12:31:04,2,3
500214082,YouBike2.0_下街福德宮,汐止區,汐萬路一段37號(北側),25.06807,121.65555,19,6,13,1,2026-04-28 13:43:03,5,1
500215001,YouBike2.0_臺大醫院金山分院,金山區,玉爐路7號(旁),25.21974,121.62916,16,8,8,1,2026-04-28 13:44:02,6,2
500215002,YouBike2.0_中山環金路口,金山區,中山路/環金路口,25.21794,121.6414,30,1,29,1,2026-04-28 12:20:19,1,0
500215003,YouBike2.0_金美國小,金山區,仁愛路37-5號(對面),25.21973,121.63633,20,14,6,1,2026-04-28 13:52:03,14,0
500215004,YouBike2.0_金山八德街,金山區,八德街24號(對面),25.22365,121.63469,24,21,3,1,2026-04-28 12:52:02,19,2
500215005,YouBike2.0_中角灣,金山區,海興路174-1號(旁),25.239,121.63234,28,5,23,1,2026-04-28 12:45:04,5,0
500215006,YouBike2.0_中山溫泉公園,金山區,民生路204號(旁),25.22108,121.64177,30,9,21,1,2026-04-28 14:22:03,9,0
500215007,YouBike2.0_金山立體停車場(中興路),金山區,民生路53號南側,25.22043,121.64169,15,8,7,1,2026-04-28 13:38:02,7,1
500216001,YouBike2.0_捷運林口站(1號出口),林口區,八德路209號旁,25.06599,121.36251,97,70,23,1,2026-04-28 14:26:03,70,0
500216002,YouBike2.0_新林國小,林口區,忠孝三路/文明街口,25.07079,121.3595,29,13,16,1,2026-04-28 14:20:04,11,2
500216003,YouBike2.0_立言公園,林口區,三民路/忠孝一路口,25.07324,121.36281,31,14,17,1,2026-04-28 14:26:03,14,0
500216004,YouBike2.0_南勢市民活動中心,林口區,南勢二街154號,25.07393,121.35914,25,3,22,1,2026-04-28 14:20:04,2,1
500216005,YouBike2.0_立德公園,林口區,仁愛二路/民族路口東北側,25.07639,121.36762,42,13,29,1,2026-04-28 14:22:03,13,0
500216006,YouBike2.0_扶輪公園,林口區,文化二路一段309巷1號(東南側),25.07298,121.36932,48,18,30,1,2026-04-28 14:18:02,17,1
500216007,YouBike2.0_廣停二停車場,林口區,民富街99號對側,25.0755,121.37045,41,3,38,1,2026-04-28 14:22:03,3,0
500216008,YouBike2.0_三井Outlet,林口區,文化二路一段241巷26號(對側),25.07158,121.36629,63,32,29,1,2026-04-28 14:28:03,29,3
500216009,YouBike2.0_新北市林口行政園區,林口區,忠孝二路55號旁,25.07,121.36394,56,15,41,1,2026-04-28 14:26:03,15,0
500216010,YouBike2.0_國立師範大學林口校區,林口區,仁愛路1段2號(校門前自行車停車區),25.06804,121.39795,59,10,49,1,2026-04-28 14:23:02,10,0
500216011,YouBike2.0_林口老街,林口區,林口區中正路115號(東側停車場),25.07715,121.39378,17,6,11,1,2026-04-28 14:22:03,6,0
500216012,YouBike2.0_竹林山觀音寺,林口區,竹林路/竹林路421巷口,25.08452,121.38983,20,11,9,1,2026-04-28 14:19:02,11,0
500216013,YouBike2.0_林口高中,林口區,仁愛路二段173號(對面),25.07384,121.3803,31,15,16,1,2026-04-28 14:27:02,15,0
500216014,YouBike2.0_林口國民運動中心,林口區,文化二路二段299號,25.08601,121.38093,32,15,17,1,2026-04-28 14:17:03,15,0
500216015,YouBike2.0_富貴森林公園,林口區,富貴路85號,25.08296,121.37831,46,8,37,1,2026-04-28 14:04:04,8,0
500216016,YouBike2.0_湖南市民活動中心,林口區,民權路165號,25.08428,121.37432,26,7,18,1,2026-04-28 14:25:02,7,0
500216017,YouBike2.0_頭湖國小,林口區,民權路72號對側,25.08167,121.37268,27,8,19,1,2026-04-28 14:29:04,8,0
500216018,YouBike2.0_民視數位媒體總部,林口區,信義路99號,25.07987,121.37925,30,11,19,1,2026-04-28 14:25:02,9,2
500216019,YouBike2.0_仁愛文化二路口,林口區,仁愛路二段516號,25.07770,121.37354,55,8,47,1,2026-04-28 14:26:03,8,0
500216020,YouBike2.0_林口新創園,林口區,仁愛路二段496號,25.07583,121.37609,40,20,12,1,2026-04-28 14:24:04,19,1
500216021,YouBike2.0_林口郵局,林口區,文化二路一段8號,25.06667,121.36453,25,16,9,1,2026-04-28 14:26:03,16,0
500216022,YouBike2.0_新麗園社區,林口區,麗園一街與麗園路口,25.07005,121.37691,51,6,44,1,2026-04-28 14:27:02,6,0
500216023,YouBike2.0_林口社區運動公園,林口區,文化一路一段/仁愛路二段路口,25.07411,121.37694,30,1,29,1,2026-04-28 14:19:02,1,0
500216024,YouBike2.0_林口社區運動公園(公園路),林口區,公園路192號,25.07447,121.37429,47,20,27,1,2026-04-28 14:12:03,19,1
500216025,YouBike2.0_林口自強公園,林口區,自強三街3號旁人行道,25.0781,121.397,20,6,14,1,2026-04-28 14:28:03,6,0
500216026,YouBike2.0_林口國小,林口區,林口路77號對面林口國小旁人行道,25.0805,121.389,24,4,20,1,2026-04-28 14:03:03,4,0
500216027,YouBike2.0_大崙公園,林口區,南勢二街408號旁,25.0766,121.36,30,9,21,1,2026-04-28 13:56:04,9,0
500216028,YouBike2.0_林口區公所,林口區,仁愛路一段378號,25.07674,121.38818,29,11,18,1,2026-04-28 14:18:02,9,2
500216029,YouBike2.0_崇林國中,林口區,麗園路121號西側,25.06754,121.37134,20,16,4,1,2026-04-28 13:05:04,15,1
500216030,YouBike2.0_林口吉祥公園,林口區,文化三路二段50號(旁公園),25.08027,121.37576,29,3,26,1,2026-04-28 14:29:04,3,0
500216031,YouBike2.0_麗林公有市場,林口區,公園路59號,25.06912,121.36776,28,13,15,1,2026-04-28 14:25:02,11,2
500216032,YouBike2.0_中山佳林路口,林口區,佳林路/中山路口(東南側),25.07923,121.38527,26,19,7,1,2026-04-28 14:14:04,19,0
500216033,YouBike2.0_林口婦幼公園,林口區,文化一路一段146號,25.07231,121.37752,28,2,26,1,2026-04-28 13:59:03,2,0
